elem,name,state,sids,sids_code,sids_type,lat,lon,sdate,edate
maxt,HALIBURTON 2,ON,CA006163170,6,ghcn,45.05,-78.4833,1949-05-01,1955-12-20
maxt,HALIBURTON 3,ON,CA006163171,6,ghcn,45.0333,-78.5333,1987-09-11,2023-10-04
maxt,WEST GUILFORD,ON,CA006169453,6,ghcn,45.1,-78.6833,1968-04-01,1987-09-10
maxt,BANCROFT AUTO,ON,71294,4,wmo,45.0667,-77.8833,1995-06-20,2023-10-04
maxt,BARRAGE MERCIER,QC,CA007030457,6,ghcn,46.7167,-75.9833,1927-01-01,1980-05-21
maxt,BARRIERE QUINN,QC,CA007030475,6,ghcn,46.7167,-76.0667,1963-01-01,1973-05-12
maxt,CHARTERIS,QC,CA007031315,6,ghcn,45.6833,-76.4333,1980-05-16,2023-08-31
maxt,FORT COULONGE,QC,CA007032440,6,ghcn,45.8167,-76.75,1972-12-01,1989-10-31
maxt,LUSKVILLE,QC,CA007034365,6,ghcn,45.5333,-76.05,1980-11-28,2023-08-31
maxt,LYTTON,QC,CA007034395,6,ghcn,46.6833,-76.0333,1973-09-02,1994-05-31
maxt,MANIWAKI UA,QC,71722,4,wmo,46.3,-76.0,1953-07-27,1993-05-31
maxt,MANIWAKI 2,QC,CA007034481,6,ghcn,46.3833,-75.9833,1914-06-01,1975-12-31
maxt,MANIWAKI AIRPORT,QC,71721,4,wmo,46.2667,-76.0,1993-06-21,2023-10-04
maxt,OTTER LAKE,QC,CA007035760,6,ghcn,45.85,-76.4333,1991-09-03,2004-04-30
maxt,SHAWVILLE,QC,CA007038040,6,ghcn,45.6167,-76.4667,1966-01-01,2012-10-30
maxt,SHEENBORO,QC,CA007038080,6,ghcn,45.9667,-77.25,1970-07-02,2014-10-30
maxt,WALTHAM,QC,CA007038880,6,ghcn,45.9167,-76.9167,1973-07-01,1975-01-31
maxt,WRIGHT,QC,CA007038975,6,ghcn,46.0667,-76.05,1967-10-01,2023-08-31
maxt,BARRAGE CABONGA,QC,CA007080449,6,ghcn,47.3167,-76.4667,1929-08-01,1969-11-26
maxt,BELLETERRE,QC,CA007080600,6,ghcn,47.3833,-78.7,1951-09-21,2004-04-30
maxt,LAC DES LOUPS A,QC,CA007083620,6,ghcn,46.9833,-76.4833,1956-01-11,1967-09-20
maxt,LAC DOZOIS (BGE BOURQUE),QC,CA007083630,6,ghcn,47.6333,-77.3,1948-09-01,1967-09-21
maxt,LE DOMAINE,QC,CA007084276,6,ghcn,47.0333,-76.5333,1973-09-05,1986-03-30
maxt,RAPIDE DES JOACHIMS,QC,CA007086380,6,ghcn,46.2,-77.7,1975-10-02,2012-09-21
maxt,RAPIDE-SEPT,QC,CA007086400,6,ghcn,47.7667,-78.3,1941-08-01,1975-05-31
maxt,LAKE OPEONGO,ON,CA006084300,6,ghcn,45.6333,-78.3667,1964-05-22,1989-08-29
maxt,ARNPRIOR,ON,CA006100340,6,ghcn,45.4333,-76.3833,1959-09-01,1964-01-30
maxt,DACRE,ON,CA006101943,6,ghcn,45.3833,-76.9167,1926-05-26,1936-08-31
maxt,DUNROBIN,ON,CA006102150,6,ghcn,45.4333,-76.0333,1990-11-01,1991-05-31
maxt,KILLALOE STATION,ON,CA006104JK5,6,ghcn,45.4833,-77.5,1982-10-07,1984-04-30
maxt,MATAWATCHAN,ON,CA006105010,6,ghcn,45.1333,-77.1167,1983-09-01,1988-02-28
maxt,PEMBROKE CLIMATE,ON,71196,4,wmo,45.8667,-77.25,2010-11-10,2023-10-04
maxt,PETAWAWA AWOS 2,ON,71625,4,wmo,45.95,-77.3167,2008-07-24,2022-01-05
maxt,BANCROFT L'AMABLE,ON,CA006160468,6,ghcn,45.0,-77.8,1985-06-11,1986-11-28
maxt,BANCROFT OMNR,ON,CA006160473,6,ghcn,45.05,-77.8667,1988-05-05,1990-10-30
maxt,HYBLA MARSHALL,ON,CA006163677,6,ghcn,45.15,-77.85,1974-11-20,1980-01-23
maxt,SHAWVILLE WINSLOW,QC,CA007038046,6,ghcn,45.7667,-76.5,1960-07-01,1964-01-20
maxt,RED PINE CHUTE,QC,CA007086452,6,ghcn,46.85,-78.6167,1927-06-21,1941-09-15
maxt,CADILLAC,QC,CA007081000,6,ghcn,48.2167,-78.3833,1951-09-19,1984-06-09
maxt,GRAND LAC VICTORIA,QC,CA007082880,6,ghcn,47.8333,-77.3667,1939-10-23,1984-05-05
maxt,MANNEVILLE,QC,CA007084560,6,ghcn,48.55,-78.4833,1949-10-01,1993-03-31
maxt,MONT BRUN,QC,CA007085106,6,ghcn,48.4167,-78.7333,1980-05-29,2023-08-31
maxt,RAPIDE NO 2,QC,CA007086440,6,ghcn,47.9333,-78.5667,1952-09-07,1969-08-31
maxt,AMOS,QC,CA007090120,6,ghcn,48.5667,-78.1333,1913-06-11,2000-05-31
maxt,BARRAUTE,QC,CA007090470,6,ghcn,48.3667,-77.65,1958-12-01,1994-05-31
maxt,BARRIERE LOUVICOURT,QC,CA007090473,6,ghcn,47.8667,-77.3333,1963-01-01,1974-06-13
maxt,DOUCET,QC,CA007092130,6,ghcn,48.2167,-76.6167,1922-06-01,1939-12-11
maxt,GUANTANAMO BAY NAS,INTL,11706,1,wban,19.9,-75.15,1945-04-01,2023-10-04
maxt,PUNTA DE MAISI   GUANTANAMO,INTL,78369,4,wmo,20.25,-74.15,1973-02-05,2016-10-04
maxt,GREAT EXUMA ISLAND,INTL,12706,1,wban,23.51667,-75.78333,1945-04-01,1945-06-22
maxt,SAN SALVADOR,INTL,12716,1,wban,24.06327,-74.52396,1955-02-03,1957-02-28
maxt,JOUTEL,QC,CA007093376,6,ghcn,49.4667,-78.3,1973-07-01,1998-10-31
maxt,LA FERME,QC,CA007093710,6,ghcn,48.5833,-78.1667,1917-08-01,1936-04-30
maxt,LA MORANDIERE,QC,CA007094026,6,ghcn,48.6167,-77.6167,1967-07-01,2004-04-30
maxt,LEBEL SUR QUEVILLON,QC,CA007094275,6,ghcn,49.05,-76.9667,1967-01-01,2004-04-30
maxt,MATAGAMI,QC,CA007094638,6,ghcn,49.7333,-77.6333,1963-10-01,1974-02-28
maxt,MATAGAMI A,QC,CA007094639,6,ghcn,49.7667,-77.8167,1973-10-13,1991-06-20
maxt,RIVIERE HEVA,QC,CA007096621,6,ghcn,48.2,-78.1333,1984-06-14,2004-04-30
maxt,SENNETERRE,QC,CA007097888,6,ghcn,48.4,-77.25,1940-01-01,1951-04-30
maxt,SENNETERRE,QC,CA007097900,6,ghcn,48.3333,-77.2667,1967-07-10,1994-05-31
maxt,TASCHEREAU,QC,CA007098360,6,ghcn,48.6667,-78.7,1951-09-13,2004-04-30
maxt,VAL-D'OR A,QC,71725,4,wmo,48.05,-77.7833,1951-07-01,2008-07-24
maxt,LAC BERRY,QC,CA00709CEE9,6,ghcn,48.8,-78.2833,1973-07-01,2023-08-31
maxt,LOUVICOURT,QC,CA00709M332,6,ghcn,48.0667,-77.3833,1980-07-13,1994-05-31
maxt,CADILLAC,QC,CA007081002,6,ghcn,48.2,-78.3333,1976-06-01,1978-11-18
maxt,BARVILLE,QC,CA007090520,6,ghcn,48.4167,-77.4667,1953-08-01,1957-08-31
maxt,DESMARAISVILLE,QC,CA007091984,6,ghcn,49.5167,-76.1667,1978-06-21,1984-07-21
maxt,FORSYTHE,QC,CA007092395,6,ghcn,48.2333,-76.4333,1965-11-01,1969-12-31
maxt,MATAGAMI,QC,71947,4,wmo,49.7667,-77.8,2011-10-20,2023-10-04
maxt,MATAGAMI  A,QC,71821,4,wmo,49.75,-77.8,1992-12-07,2023-10-04
maxt,MEGISCANE,QC,CA007094840,6,ghcn,48.4,-77.0833,1952-05-01,1957-09-30
maxt,MIQUELON,QC,CA007094985,6,ghcn,49.4167,-76.45,1973-09-01,1973-12-31
maxt,PRESSE,QC,CA007096230,6,ghcn,48.2333,-76.7333,1970-02-01,1970-07-19
maxt,RAPIDE DES CEDRES,QC,CA007096375,6,ghcn,49.0167,-77.0667,1963-11-01,1979-09-06
maxt,TASCHEREAU 2,QC,CA007098362,6,ghcn,48.6667,-78.6833,1963-01-01,1966-03-31
maxt,VAL-D'OR A,QC,71725,4,wmo,48.05,-77.7833,2008-07-03,2023-10-03
maxt,VAL D'OR,QC,71941,4,wmo,48.05,-77.7833,2011-08-25,2023-10-04
maxt,EASTMAIN,QC,CA007092305,6,ghcn,52.25,-78.5167,1960-06-01,1993-07-10
maxt,FORT RUPERT,QC,CA007092524,6,ghcn,51.4833,-78.75,1964-08-01,1974-08-10
maxt,NEMISCAU,QC,CA007095409,6,ghcn,51.3167,-77.0167,1964-12-01,1972-02-29
maxt,RIVIERE EASTMAIN,QC,CA007096618,6,ghcn,52.3167,-77.1,1973-07-01,1975-08-23
maxt,LAC ALLARD,QC,CA00709CNEN,6,ghcn,50.7167,-77.6833,1973-07-02,1973-11-10
maxt,CAMP DES SAULES,QC,CA00709J0A4,6,ghcn,52.1833,-77.15,1978-05-22,1984-09-08
maxt,LAC CARAVAN,QC,CA00709LNR0,6,ghcn,53.0333,-77.3667,1973-07-01,1973-11-30
maxt,LA GRANDE RIVIERE A,QC,71827,4,wmo,53.6333,-77.7,1976-10-01,2012-11-15
maxt,KUUJJUARAPIK A,QC,CA007103536,6,ghcn,55.2833,-77.75,1925-10-11,2014-03-31
maxt,HELENE,QC,CA007093055,6,ghcn,53.45,-77.5,1975-06-14,1979-05-12
maxt,LA GRANDE RIVIERE A,QC,71827,4,wmo,53.6333,-77.7,1977-07-01,2023-10-04
maxt,LA GRANDE LG3,QC,CA007093P1L,6,ghcn,53.7167,-75.95,1974-06-06,1984-08-18
maxt,CAMP DES PINS,QC,CA00709A0J4,6,ghcn,53.55,-77.6667,1975-06-01,1990-08-31
maxt,LAC ATTILA,QC,CA00709CNN6,6,ghcn,53.5667,-77.6167,1973-07-01,1975-07-12
maxt,INUKJUAK UA,QC,71907,4,wmo,58.4667,-78.0833,1921-11-01,1996-08-12
maxt,INUKJUAK,QC,71306,4,wmo,58.4667,-78.0833,2011-01-14,2023-10-04
maxt,INUKJUAK A,QC,CA007103283,6,ghcn,58.4667,-78.0833,1994-07-30,2008-07-24
maxt,INUKJUAK A,QC,71907,4,wmo,58.4667,-78.0833,2008-07-03,2023-10-04
maxt,POVUNGNITUK,QC,CA007106220,6,ghcn,60.0333,-77.2667,1965-06-01,1967-01-26
maxt,CAPE DORSET A,NU,71910,4,wmo,64.2333,-76.5333,1963-02-11,2023-10-03
maxt,CAPE DORSET CLIMATE,NU,71575,4,wmo,64.2333,-76.5333,2005-03-01,2023-10-04
maxt,NOTTINGHAM ISLAND,NU,CA002402900,6,ghcn,63.1167,-77.9333,1927-09-01,1970-07-31
maxt,CAPE DORSET AWOS,NU,71910,4,wmo,64.2333,-76.5333,2008-07-24,2012-06-13
maxt,CAPE DORSET,NU,71366,4,wmo,64.2333,-76.5333,2012-06-14,2023-10-04
maxt,BRAY ISLAND,NU,CA002400560,6,ghcn,69.2167,-77.25,1959-01-01,1993-03-19
maxt,POND INLET,NU,CA002403200,6,ghcn,72.6833,-77.9833,1922-10-01,1960-11-30
maxt,POND INLET A,NU,71095,4,wmo,72.6833,-77.9667,1975-01-01,2008-06-30
maxt,POND INLET CLIMATE,NU,71576,4,wmo,72.7,-77.95,2005-03-01,2023-10-04
maxt,POND INLET AWOS,NU,71095,4,wmo,72.6833,-77.9667,2008-07-24,2013-01-09
maxt,POND INLET,NU,71095,4,wmo,72.6833,-77.9667,1977-07-02,2023-10-04
maxt,HATTERAS,NC,13745,1,wban,35.21667,-75.71667,1893-01-01,2004-05-23
maxt,OREGON INLET,NC,316447,2,coop,35.80129,-75.5444,1939-08-01,1943-02-28
maxt,BODIE ISLAND,NC,310935,2,coop,35.83333,-75.55,1955-01-01,1976-10-31
maxt,MANTEO,NC,315300,2,coop,35.91667,-75.68333,1929-07-01,1965-07-31
maxt,MANTEO,NC,13766,1,wban,35.9172,-75.7024,1966-04-01,2023-10-09
maxt,MANTEO NAAS,NC,13766,1,wban,35.91667,-75.7,1945-03-01,1945-12-26
maxt,KILL DEVIL HILLS N M,NC,314649,2,coop,36.01667,-75.66667,1944-01-01,1946-03-31
maxt,CAPE HATTERAS - BILLY MITCHELL FIELD,NC,93729,1,wban,35.23238,-75.62223,1957-03-01,2023-10-08
maxt,FRISCO,NC,313333,2,coop,35.26028,-75.5825,2005-11-01,2009-03-31
maxt,TERRA CEIA,NC,318547,2,coop,35.58333,-75.8,1925-03-01,1927-12-31
maxt,FRISCO 2NNE,NC,313336,2,coop,35.2512,-75.6048,2010-04-19,2021-04-09
maxt,BRIDGEVILLE 1 NW,DE,071330,2,coop,38.75,-75.61667,1893-01-01,1985-12-31
maxt,GREENWOOD 2NE,DE,073595,2,coop,38.8161,-75.5761,1986-01-01,2010-06-30
maxt,DOVER,DE,072730,2,coop,39.1467,-75.5055,1893-01-01,2023-10-03
maxt,MILFORD 2 SE,DE,075915,2,coop,38.8983,-75.425,1893-05-01,2004-06-30
maxt,SELBYVILLE,DE,078269,2,coop,38.46667,-75.21667,1954-01-01,1970-07-31
maxt,LAUREL 2 SW,DE,075217,2,coop,38.53333,-75.56667,1953-01-23,1953-12-23
maxt,MILLSBORO,DE,076020,2,coop,38.58333,-75.31667,1893-01-01,1954-01-31
maxt,GEORGETOWN 5 SW,DE,073570,2,coop,38.63333,-75.45,1946-09-14,1997-05-31
maxt,GEORGETOWN-DELAWARE COASTAL AIRPORT,DE,13764,1,wban,38.68974,-75.36246,1945-02-01,2023-10-08
maxt,LEWES,DE,075320,2,coop,38.7841,-75.1581,1945-02-01,2023-09-30
maxt,DOVER AFB,DE,13707,1,wban,39.13333,-75.46667,1946-07-01,1970-12-31
maxt,CLAYTON,DE,071483,2,coop,39.3,-75.63333,1951-04-09,1952-02-29
maxt,SMYRNA 3 NNW,DE,078510,2,coop,39.35,-75.63333,1948-08-01,1952-05-31
maxt,CRISFIELD SOMERS COVE,MD,182215,2,coop,37.98333,-75.86667,1906-10-10,1991-01-31
maxt,PRIME HOOK DELAWARE,DE,USR0000DPRI,6,ghcn,38.8333,-75.3333,2002-11-02,2015-02-25
maxt,ASSATEAGUE ISLAND MARYLAND,MD,USR0000MASS,6,ghcn,38.0667,-75.2014,1993-05-24,2023-10-04
maxt,BACK BAY VIRGINIA,VA,USR0000VBAC,6,ghcn,36.6833,-75.9333,1997-02-02,2020-02-18
maxt,CHINCOTEAGUE VIRGINIA,VA,USR0000VCHI,6,ghcn,37.9333,-75.35,1997-03-04,2014-10-24
maxt,POCOMOKE CITY,MD,187140,2,coop,38.06667,-75.55,1894-04-01,1979-07-31
maxt,SNOW HILL 4 N,MD,188380,2,coop,38.23173,-75.37606,1916-03-01,2023-08-31
maxt,ASSATEAGUE,MD,180335,2,coop,38.0722,-75.2128,1968-10-01,2012-06-30
maxt,PRINCESS ANNE,MD,187330,2,coop,38.2122,-75.6822,1894-07-01,2020-09-22
maxt,OCEAN CITY,MD,13796,1,wban,38.33333,-75.08333,1898-04-01,1960-08-31
maxt,SALISBURY-WICOMICO REGIONAL AIRPORT,MD,93720,1,wban,38.3409,-75.51324,1948-07-20,2023-10-08
maxt,OCEAN CITY MOTEL,MD,186670,2,coop,38.35,-75.08333,1961-11-02,1966-05-31
maxt,BERLIN 2 NE,MD,180752,2,coop,38.35,-75.2,1899-06-02,1953-12-31
maxt,SALISBURY,MD,188000,2,coop,38.365,-75.58917,1893-02-01,2011-12-31
maxt,SALISBURY USGS,MD,188007,2,coop,38.36667,-75.58333,1950-03-16,1954-07-31
maxt,WHALEYSVILLE,MD,189497,2,coop,38.4,-75.3,1948-12-01,1951-06-30
maxt,SALISBURY POLICE BRKS,MD,188003,2,coop,38.42,-75.56417,1948-08-01,2005-12-31
maxt,VIENNA,MD,189140,2,coop,38.4875,-75.8212,1949-07-02,2010-05-31
maxt,PRESTON 1 S,MD,187310,2,coop,38.7,-75.91667,1949-04-01,1976-12-31
maxt,DENTON 2 E,MD,182523,2,coop,38.88333,-75.8,1893-03-01,1989-05-31
maxt,RIDGELY,MD,187575,2,coop,38.95,-75.88333,1922-06-27,1952-02-07
maxt,MILLINGTON 1 SE,MD,185985,2,coop,39.27389,-75.87,1898-10-07,2001-02-28
maxt,WILDWOOD NAS,NJ,13775,1,wban,38.98333,-74.91667,1945-02-01,1945-12-07
maxt,CAPE MAY NAS,NJ,13756,1,wban,38.95,-74.88333,1945-02-01,1946-04-30
maxt,CAPE MAY 2 NW,NJ,281351,2,coop,38.95341,-74.93611,1894-01-01,2023-10-05
maxt,CAPE MAY CT HOUSE 4 N,NJ,281349,2,coop,39.1245,-74.7871,2010-09-02,2012-12-31
maxt,LEESBURG STATE FARM,NJ,284762,2,coop,39.23333,-74.96667,1951-08-01,1959-06-30
maxt,BELLEPLAIN STA FOREST,NJ,280690,2,coop,39.2484,-74.843,1922-03-27,2007-02-28
maxt,MILLVILLE MUNICIPAL AIRPORT,NJ,13735,1,wban,39.36623,-75.07778,1947-02-01,2023-10-08
maxt,BACK BAY WILDLIFE REFUGE,VA,440385,2,coop,36.662,-75.9115,1953-12-12,2017-12-20
maxt,OYSTER 1 W,VA,446456,2,coop,37.28333,-75.93333,1977-05-01,1985-11-12
maxt,HOG ISLAND LITTLE MACHIPONG,VA,13795,1,wban,37.45,-75.68333,1940-04-01,1964-03-29
maxt,NASSAWADOX,VA,445931,2,coop,37.46667,-75.86667,1956-07-20,1976-12-31
maxt,PARRAMORE BEACH LIFEBOAT STN,VA,446528,2,coop,37.56667,-75.63333,1964-12-01,1976-01-31
maxt,PAINTER 2 W,VA,446475,2,coop,37.5844,-75.8217,1955-12-01,2023-08-31
maxt,ONLEY 1 S,VA,446362,2,coop,37.68333,-75.71667,1918-05-01,1955-11-30
maxt,CHINCOTEAGUE WILDLIFE REFUGE,VA,441687,2,coop,37.95416,-75.31666,1961-08-01,1973-05-27
maxt,NELSONIA,VA,445983,2,coop,37.81667,-75.58333,1959-06-04,1976-11-30
maxt,CHINCOTEAGUE NAS,VA,13755,1,wban,37.93333,-75.43333,1945-03-01,1959-03-15
maxt,WALLOPS ISLAND NASA TEST FACILITY,VA,93739,1,wban,37.93718,-75.46622,1966-10-01,2023-10-08
maxt,OCEAN CITY MUNICIPAL AP,MD,93786,1,wban,38.30911,-75.12336,1999-09-01,2023-10-08
maxt,HARRINGTON 4 NE,DE,073615,2,coop,38.94472,-75.5125,2003-04-01,2003-05-31
maxt,SMYRNA 1 W,DE,078508,2,coop,39.29472,-75.61944,2003-12-01,2004-06-30
maxt,CAPE CHARLES 5 ENE,VA,03739,1,wban,37.2907,-75.927,2004-03-05,2023-10-09
maxt,OCEAN CITY,NJ,286480,2,coop,39.26267,-74.60568,1893-01-01,1901-07-31
maxt,GEORGETOWN DISTRICT RESEARCH,MD,183565,2,coop,39.36667,-75.9,1937-10-01,1944-11-30
maxt,MARDELLA SPRINGS,MD,185665,2,coop,38.46667,-75.76667,1894-01-01,1899-12-30
maxt,SANDY POINT (1),MD,188033,2,coop,38.23333,-75.2,1899-01-01,1900-04-30
maxt,BIRDSNEST,VA,440755,2,coop,37.41667,-75.86667,1892-11-01,1892-12-31
maxt,NEW CHURCH,VA,446018,2,coop,37.98333,-75.53333,1941-05-15,1946-02-28
maxt,ONANCOCK,VA,446355,2,coop,37.75,-75.76667,1911-10-01,1912-12-27
maxt,PARKSLEY,VA,446520,2,coop,37.78333,-75.66666,1942-10-06,1943-07-30
maxt,SALISBURY 2N,MD,188004,2,coop,38.4083,-75.5922,2010-12-16,2023-10-01
maxt,MILTON,DE,076102,2,coop,38.8204,-75.203,2014-05-12,2015-01-17
maxt,MARGATE,NJ,285243,2,coop,39.33768,-74.50366,1998-10-01,2023-10-09
maxt,PHILADELPHIA INTL AP,PA,13739,1,wban,39.87326,-75.22681,1940-06-20,2023-10-08
maxt,FALLS VILLAGE,CT,062658,2,coop,41.95,-73.36667,1916-02-01,2017-12-20
maxt,NORWALK,CT,065892,2,coop,41.13333,-73.45,1893-01-01,1956-04-11
maxt,NORWALK GAS PLANT,CT,065893,2,coop,41.11667,-73.41667,1956-04-12,1987-10-28
maxt,STAMFORD 5 N,CT,067970,2,coop,41.1247,-73.5475,1955-12-01,2022-05-01
maxt,NEWARK AG FARM,DE,076410,2,coop,39.6682,-75.74569,1894-04-01,2023-09-30
maxt,WILMINGTON CITY HALL,DE,079600,2,coop,39.75,-75.55,1894-01-01,1958-05-30
maxt,WILMINGTON PORTER RES,DE,079605,2,coop,39.7739,-75.5414,1932-01-01,2023-09-30
maxt,STAMFORD,CT,067969,2,coop,41.06667,-73.5,1950-08-01,1955-11-30
maxt,PUTNAM LAKE,CT,066655,2,coop,41.0825,-73.6386,1965-09-01,2016-10-09
maxt,GREENWICH,CT,063137,2,coop,41.08333,-73.7,1947-11-12,1953-12-25
maxt,IGOR I SIKORSKY MEMORIAL AIRPORT,CT,94702,1,wban,41.16424,-73.12664,1948-07-01,2023-10-08
maxt,BRIDGEPORT,CT,060801,2,coop,41.2,-73.2,1895-08-09,1951-03-31
maxt,SAUGATUCK RESERVOIR,CT,067157,2,coop,41.25,-73.35,1965-03-01,2017-11-20
maxt,STEVENSON DAM,CT,068065,2,coop,41.382,-73.1717,1980-11-01,1981-12-31
maxt,DANBURY MUNICIPAL AP,CT,54734,1,wban,41.37215,-73.48337,1998-05-11,2023-10-08
maxt,DANBURY,CT,061762,2,coop,41.40016,-73.42119,1937-10-15,2022-10-31
maxt,OXFORD WATERBURY,CT,64707,1,wban,41.48333,-73.13333,2017-08-02,2023-10-07
maxt,WOODBURY,CT,069775,2,coop,41.5537,-73.2296,1967-02-01,2009-02-28
maxt,WASHINGTON,CT,068859,2,coop,41.63333,-73.31667,1942-08-01,1953-10-31
maxt,WIGWAM RESERVOIR,CT,069568,2,coop,41.66667,-73.13333,1949-06-01,1997-01-31
maxt,BULLS BRIDGE DAM,CT,060961,2,coop,41.6763,-73.5086,1957-05-08,1999-11-04
maxt,SHEPAUG DAM,CT,067373,2,coop,41.7167,-73.3,1949-03-01,2003-01-31
maxt,WARREN,CT,068835,2,coop,41.73333,-73.33333,1946-12-01,1949-01-31
maxt,KENT,CT,063905,2,coop,41.73333,-73.48333,1950-12-01,1957-01-31
maxt,NORTH KENT,CT,065664,2,coop,41.76667,-73.43333,1949-02-01,1950-11-30
maxt,MOHAWK RANGER STN,CT,064933,2,coop,41.83333,-73.3,1949-10-01,1950-06-30
maxt,CREAM HILL,CT,061715,2,coop,41.9,-73.31667,1896-06-01,1972-11-30
maxt,HAUTBOY HILL FARM,CT,063495,2,coop,41.9,-73.28333,1974-02-01,1977-05-31
maxt,NORFOLK 2 SW,CT,065445,2,coop,41.9725,-73.2208,1884-11-01,2023-10-09
maxt,SALISBURY,CT,067109,2,coop,41.98333,-73.45,1933-12-01,1966-03-30
maxt,MIDDLETOWN 3 E,DE,075852,2,coop,39.45,-75.66667,1952-09-01,1988-08-31
maxt,DELAWARE CITY REEDY POINT,DE,072625,2,coop,39.56667,-75.58333,1908-05-01,1954-04-30
maxt,NEWARK PUMPING STN,DE,076405,2,coop,39.66667,-75.75,1943-10-01,1945-11-30
maxt,WEST OTIS,MA,199371,2,coop,42.1819,-73.2236,2000-01-01,2014-06-17
maxt,SOUTH EGREMONT,MA,197692,2,coop,42.15,-73.45,1902-03-01,1973-11-08
maxt,ELKTON,MD,182860,2,coop,39.61667,-75.83333,1927-07-22,1976-11-30
maxt,CECILTON,MD,181555,2,coop,39.4,-75.88333,1919-08-24,1936-04-30
maxt,PHILADELPHIA NAAS,PA,13771,1,wban,39.89111,-75.17861,1945-02-01,1952-11-30
maxt,MARCUS HOOK,PA,365390,2,coop,39.8253,-75.4283,1919-07-01,2013-09-30
maxt,WEST GROVE 1 SE,PA,369503,2,coop,39.8,-75.8,1963-04-01,1976-08-31
maxt,CHESTER,PA,361423,2,coop,39.85,-75.36667,1946-03-02,1958-12-31
maxt,PHILADELPHIA POINT BREEZE,PA,366899,2,coop,39.91667,-75.2,1924-09-01,1963-06-30
maxt,PHILADELPHIA FRANKLIN INST,PA,366884,2,coop,39.96667,-75.16667,1942-03-01,1951-08-31
maxt,PHILADELPHIA,PA,13779,1,wban,39.95,-75.15,1873-12-04,1993-12-31
maxt,DREXEL UNIV,PA,362236,2,coop,39.95,-75.18333,1948-07-01,1985-09-30
maxt,PHILADELPHIA 23D & MARKET,PA,366910,2,coop,39.95,-75.18333,1965-06-01,1978-03-31
maxt,PHILADELPHIA WSFO,PA,366888,2,coop,39.95,-75.15,1974-01-01,1979-05-31
maxt,UPPER DARBY,PA,369074,2,coop,39.96667,-75.3,1949-05-01,1959-06-30
maxt,WEST CHESTER 2 NW,PA,369464,2,coop,39.9708,-75.635,1893-01-01,2017-05-21
maxt,COATESVILLE 1 SW,PA,361589,2,coop,39.96667,-75.83333,1894-01-01,1982-11-30
maxt,PHILADELPHIA SHAWMONT,PA,366904,2,coop,40.03333,-75.25,1899-01-01,1957-06-30
maxt,NORTHEAST PHILADELPHIA AIRPORT,PA,94732,1,wban,40.07892,-75.01336,1945-06-23,2023-10-08
maxt,CONSHOHOCKEN,PA,361737,2,coop,40.0744,-75.3179,1925-07-01,1944-01-26
maxt,DEVAULT 1 W,PA,362116,2,coop,40.08333,-75.55,1951-06-01,1988-03-31
maxt,NORRISTOWN,PA,366370,2,coop,40.10967,-75.33708,1951-04-05,2023-09-30
maxt,PHOENIXVILLE 1 E,PA,366927,2,coop,40.12094,-75.48773,1893-01-01,2023-10-04
maxt,GLENMOORE,PA,363321,2,coop,40.0962,-75.7513,2005-10-03,2008-09-30
maxt,NESHAMINY FALLS,PA,366194,2,coop,40.14831,-74.95298,1915-03-01,2023-10-08
maxt,WILLOW GROVE NAS,PA,14793,1,wban,40.2,-75.15,1945-02-01,2011-04-10
maxt,MORGANTOWN,PA,365956,2,coop,40.158,-75.8862,1951-06-01,1986-02-28
maxt,GEORGE SCHOOL,PA,363200,2,coop,40.21667,-74.93333,1906-12-03,1978-07-30
maxt,GRATERFORD 1 E,PA,363437,2,coop,40.22941,-75.42413,1960-09-27,2022-02-16
maxt,GRATERFORD,PA,363435,2,coop,40.23333,-75.45,1956-11-01,1958-01-31
maxt,HOPEWELL MORGANTOWN,PA,364076,2,coop,40.15917,-75.88556,1979-01-02,2004-01-31
maxt,POTTSTOWN,PA,367149,2,coop,40.25,-75.65,1894-01-01,1902-08-31
maxt,DOYLESTOWN,PA,362221,2,coop,40.3,-75.13333,2000-01-01,2017-12-20
maxt,PERKASIE,PA,366840,2,coop,40.36667,-75.3,1969-10-01,1978-11-22
maxt,SELLERSVILLE,PA,367938,2,coop,40.35515,-75.31313,1996-10-01,2023-10-09
maxt,GREEN LANE,PA,363488,2,coop,40.3421,-75.4784,1978-07-01,2004-11-03
maxt,READING 4 NNW,PA,367322,2,coop,40.42694,-75.93194,1973-03-01,2008-03-31
maxt,QUAKERTOWN,PA,367239,2,coop,40.43333,-75.33333,1884-09-01,1969-09-30
maxt,FREDERICKSVILLE 2 SE,PA,363047,2,coop,40.43333,-75.66667,1943-07-01,1955-12-31
maxt,ZIONSVILLE 3 ESE,PA,369995,2,coop,40.46667,-75.45,1937-03-01,1948-04-30
maxt,BUCKSVILLE,PA,361080,2,coop,40.49994,-75.20406,1978-12-01,2023-09-25
maxt,BETHLEHEM LEHIGH UNIV,PA,360634,2,coop,40.6,-75.36667,1894-11-19,1964-06-30
maxt,BETHLEHEM,PA,360629,2,coop,40.61667,-75.38333,1948-05-01,1948-05-31
maxt,ALLENTOWN GAS COMPANY,PA,360111,2,coop,40.6,-75.46667,1922-03-01,1965-09-30
maxt,CLAUSSVILLE,PA,361505,2,coop,40.6167,-75.65,1977-01-17,1977-01-31
